#,,,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.15.0-gite516637382', start_date='2022-08-04T17:05:27', checksum=2488195332, kind='rlz-003', investigation_time=1.0, imt='SA(0.15)'"
lon,lat,depth,poe-0.0000000,poe-0.0010000,poe-0.0030000,poe-0.0050000,poe-0.0070000,poe-0.0098000,poe-0.0137000,poe-0.0192000,poe-0.0269000,poe-0.0376000,poe-0.0527000,poe-0.0738000,poe-0.1030000,poe-0.1450000,poe-0.2030000,poe-0.2840000,poe-0.3970000,poe-0.5560000,poe-0.7780000,poe-1.0900000,poe-1.5200000,poe-2.1300000
5.73000,45.19000,0.00000,4.304366E-01,3.128563E-01,1.742290E-01,1.163330E-01,8.531889E-02,6.062455E-02,4.198409E-02,2.834915E-02,1.882025E-02,1.237869E-02,8.043247E-03,5.187940E-03,3.323047E-03,2.067586E-03,1.263462E-03,7.465721E-04,4.231838E-04,2.269619E-04,1.147425E-04,5.393287E-05,2.363743E-05,9.209976E-06
