#,,,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.15.0-gite516637382', start_date='2022-08-04T17:05:27', checksum=2488195332, kind='rlz-002', investigation_time=1.0, imt='SA(0.15)'"
lon,lat,depth,poe-0.0000000,poe-0.0010000,poe-0.0030000,poe-0.0050000,poe-0.0070000,poe-0.0098000,poe-0.0137000,poe-0.0192000,poe-0.0269000,poe-0.0376000,poe-0.0527000,poe-0.0738000,poe-0.1030000,poe-0.1450000,poe-0.2030000,poe-0.2840000,poe-0.3970000,poe-0.5560000,poe-0.7780000,poe-1.0900000,poe-1.5200000,poe-2.1300000
5.73000,45.19000,0.00000,4.304366E-01,3.018728E-01,1.829004E-01,1.314715E-01,1.021516E-01,7.726487E-02,5.705753E-02,4.106919E-02,2.894782E-02,2.005985E-02,1.359359E-02,9.026050E-03,5.864929E-03,3.643128E-03,2.184766E-03,1.244270E-03,6.665482E-04,3.303699E-04,1.504743E-04,6.174826E-05,2.274252E-05,7.088933E-06
