#,,,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.15.0-gite516637382', start_date='2022-08-04T17:05:27', checksum=2488195332, kind='rlz-003', investigation_time=1.0, imt='SA(0.5)'"
lon,lat,depth,poe-0.0000000,poe-0.0010000,poe-0.0030000,poe-0.0050000,poe-0.0070000,poe-0.0098000,poe-0.0137000,poe-0.0192000,poe-0.0269000,poe-0.0376000,poe-0.0527000,poe-0.0738000,poe-0.1030000,poe-0.1450000,poe-0.2030000,poe-0.2840000,poe-0.3970000,poe-0.5560000,poe-0.7780000,poe-1.0900000,poe-1.5200000,poe-2.1300000
5.73000,45.19000,0.00000,4.304366E-01,2.599335E-01,1.243786E-01,7.836864E-02,5.544810E-02,3.785119E-02,2.490421E-02,1.567832E-02,9.476676E-03,5.537932E-03,3.125306E-03,1.729504E-03,9.517060E-04,5.131786E-04,2.790303E-04,1.505168E-04,7.964786E-05,4.059522E-05,1.972162E-05,8.913977E-06,3.714283E-06,1.350525E-06
