#,,,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.15.0-gite516637382', start_date='2022-08-04T17:05:27', checksum=2488195332, kind='rlz-002', investigation_time=1.0, imt='PGA'"
lon,lat,depth,poe-0.0005000,poe-0.0010000,poe-0.0030000,poe-0.0050000,poe-0.0070000,poe-0.0098000,poe-0.0137000,poe-0.0192000,poe-0.0269000,poe-0.0376000,poe-0.0527000,poe-0.0738000,poe-0.1030000,poe-0.1450000,poe-0.2030000,poe-0.2840000,poe-0.3970000,poe-0.5560000,poe-0.7780000,poe-1.0900000,poe-1.5200000,poe-2.1300000
5.73000,45.19000,0.00000,3.329641E-01,2.574753E-01,1.317242E-01,8.566133E-02,6.199796E-02,4.359321E-02,2.992492E-02,2.002484E-02,1.312632E-02,8.443910E-03,5.270238E-03,3.181703E-03,1.846141E-03,9.963290E-04,5.063944E-04,2.373146E-04,1.010945E-04,3.811078E-05,1.245734E-05,3.381105E-06,7.304593E-07,1.142953E-07
