#,,,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.15.0-gite516637382', start_date='2022-08-04T17:05:27', checksum=2488195332, kind='rlz-001', investigation_time=1.0, imt='SA(1.0)'"
lon,lat,depth,poe-0.0000000,poe-0.0010000,poe-0.0030000,poe-0.0050000,poe-0.0070000,poe-0.0098000,poe-0.0137000,poe-0.0192000,poe-0.0269000,poe-0.0376000,poe-0.0527000,poe-0.0738000,poe-0.1030000,poe-0.1450000,poe-0.2030000,poe-0.2840000,poe-0.3970000,poe-0.5560000,poe-0.7780000,poe-1.0900000,poe-1.5200000,poe-2.1300000
5.73000,45.19000,0.00000,4.304366E-01,1.703539E-01,7.451926E-02,4.592478E-02,3.198398E-02,2.140801E-02,1.374198E-02,8.397855E-03,4.911353E-03,2.775539E-03,1.516693E-03,8.152639E-04,4.370990E-04,2.292176E-04,1.202878E-04,6.210490E-05,3.116289E-05,1.486858E-05,6.640394E-06,2.681542E-06,9.622149E-07,2.842306E-07
