#,,,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.15.0-gite516637382', start_date='2022-08-04T17:05:27', checksum=2488195332, kind='rlz-002', investigation_time=1.0, imt='SA(0.05)'"
lon,lat,depth,poe-0.0000000,poe-0.0010000,poe-0.0030000,poe-0.0050000,poe-0.0070000,poe-0.0098000,poe-0.0137000,poe-0.0192000,poe-0.0269000,poe-0.0376000,poe-0.0527000,poe-0.0738000,poe-0.1030000,poe-0.1450000,poe-0.2030000,poe-0.2840000,poe-0.3970000,poe-0.5560000,poe-0.7780000,poe-1.0900000,poe-1.5200000,poe-2.1300000
5.73000,45.19000,0.00000,4.304366E-01,2.746588E-01,1.502419E-01,1.014916E-01,7.542378E-02,5.447706E-02,3.840475E-02,2.639010E-02,1.776734E-02,1.175675E-02,7.579057E-03,4.752197E-03,2.884481E-03,1.643804E-03,8.886428E-04,4.466599E-04,2.057690E-04,8.475260E-05,3.066035E-05,9.318529E-06,2.323445E-06,4.109760E-07
