#,,,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.15.0-gite516637382', start_date='2022-08-04T17:05:27', checksum=2488195332, kind='rlz-003', investigation_time=1.0, imt='PGA'"
lon,lat,depth,poe-0.0005000,poe-0.0010000,poe-0.0030000,poe-0.0050000,poe-0.0070000,poe-0.0098000,poe-0.0137000,poe-0.0192000,poe-0.0269000,poe-0.0376000,poe-0.0527000,poe-0.0738000,poe-0.1030000,poe-0.1450000,poe-0.2030000,poe-0.2840000,poe-0.3970000,poe-0.5560000,poe-0.7780000,poe-1.0900000,poe-1.5200000,poe-2.1300000
5.73000,45.19000,0.00000,3.069828E-01,2.195619E-01,9.611031E-02,5.843670E-02,4.066598E-02,2.758615E-02,1.832144E-02,1.189480E-02,7.600488E-03,4.805067E-03,2.985900E-03,1.826173E-03,1.095616E-03,6.263371E-04,3.446390E-04,1.791974E-04,8.692853E-05,3.877635E-05,1.565713E-05,5.523199E-06,1.792994E-06,4.785137E-07
