#,,,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.15.0-gite516637382', start_date='2022-08-04T17:05:27', checksum=2488195332, kind='rlz-000', investigation_time=1.0, imt='SA(0.25)'"
lon,lat,depth,poe-0.0000000,poe-0.0010000,poe-0.0030000,poe-0.0050000,poe-0.0070000,poe-0.0098000,poe-0.0137000,poe-0.0192000,poe-0.0269000,poe-0.0376000,poe-0.0527000,poe-0.0738000,poe-0.1030000,poe-0.1450000,poe-0.2030000,poe-0.2840000,poe-0.3970000,poe-0.5560000,poe-0.7780000,poe-1.0900000,poe-1.5200000,poe-2.1300000
5.73000,45.19000,0.00000,4.304366E-01,3.497350E-01,2.191378E-01,1.563307E-01,1.198986E-01,8.886963E-02,6.373198E-02,4.400080E-02,2.928709E-02,1.881963E-02,1.157733E-02,6.839218E-03,3.892997E-03,2.089180E-03,1.083061E-03,5.378291E-04,2.560111E-04,1.159057E-04,5.006748E-05,2.038255E-05,7.839900E-06,2.725869E-06
