#,,,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.15.0-gite516637382', start_date='2022-08-04T17:05:27', checksum=2488195332, kind='rlz-002', investigation_time=1.0, imt='SA(0.75)'"
lon,lat,depth,poe-0.0000000,poe-0.0010000,poe-0.0030000,poe-0.0050000,poe-0.0070000,poe-0.0098000,poe-0.0137000,poe-0.0192000,poe-0.0269000,poe-0.0376000,poe-0.0527000,poe-0.0738000,poe-0.1030000,poe-0.1450000,poe-0.2030000,poe-0.2840000,poe-0.3970000,poe-0.5560000,poe-0.7780000,poe-1.0900000,poe-1.5200000,poe-2.1300000
5.73000,45.19000,0.00000,4.304366E-01,1.963829E-01,8.718874E-02,5.360640E-02,3.727138E-02,2.491456E-02,1.596253E-02,9.706129E-03,5.610989E-03,3.100917E-03,1.631846E-03,8.287526E-04,4.110569E-04,1.945271E-04,9.027616E-05,4.026610E-05,1.694782E-05,6.519798E-06,2.230900E-06,6.405377E-07,1.452449E-07,1.899073E-08
